worker;assignment;img;sentiment;in_out_door;age;gs;eco;edu;opt1;neg1;opt2;comments;reasons
A3L3ZFL1NYFTCF;3XIQGXAUMC87210XZFI3Y395T4P7XZ;16AFVpoI7rgqdjt9AtPQNEX084E5_K2Mp;1;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
A3L3ZFL1NYFTCF;3XIQGXAUMC87210XZFI3Y395T4P7XZ;151g7URuU0okFJLR_mAZtdnzQpEZfE3iE;0;2;2;1;2;2;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1uYNDgn0QJ7FACVTGPuS9nfZGxXdEtGkm;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;12AuSYJoXJS1IoDTBaT5Ihg8EV8iUaZN8;0;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;18Euus0mwRzmhdsk2QHtae5LbsC4U-yC5;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1w45-yekOV9HZCRezBMEYi2i42lnE_Ley;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1hqk-0QhJebr0fQlLG3FccaU_H_gkLmXV;0;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1NzfUs7HkTQaOPtWWPByfEor1Af_uuc9b;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1DSs6h_f8_ZSUQq_xpJEnu4fvr_jtEp8j;0;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;1xl5RtFscL0Nli7MUuQta5tWn51DPaYBy;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;16AFVpoI7rgqdjt9AtPQNEX084E5_K2Mp;0;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y0ABOUJUMCWW;3Z7ISHFUH0V07A5VA2YU9OLBCORZ89;151g7URuU0okFJLR_mAZtdnzQpEZfE3iE;1;2;3;2;2;2;1;4;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;1pzY6eFjSzHmvXyipm6SfliSfn7NH4I_e;1;2;4;2;2;2;2;5;2;;0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;1bMfPVtvYE_-K3oaqhLSbHAryRCDknTdp;0;2;4;2;2;2;2;5;2;;0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;16Jo4fGi7u4Q2CX2PSF6lBPJfwezVb3pp;1;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;19Y85jK4pft3BwOnwTlBNkkOvLJ3TLlZH;0;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;1XEftkLSl77BUS0s-hZ2vUKTmi1BHJwBw;0;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;1msFIBiIT7_3zNAl55E2O4_54eLKHAvFu;1;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;10_Vb3Xow_2qs62tKqFmzZZPLOppxQwIQ;0;2;4;2;2;2;2;5;2;Accident;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;14ZG6URjHgsHgSIe10FcW1K2Zw4aG8Qrp;1;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;1UG1s2sKluJaZz-vHErR4b7kKivP3_iCV;0;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A1IXVXZ5AYYNMJ;3LWJHTCVCCM08XERVKLNSNQTUPKFQD;19MqGK6tYvNAOdCh4dbHyfcCoKnaSgzNp;0;2;4;2;2;2;2;5;2;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;1pzY6eFjSzHmvXyipm6SfliSfn7NH4I_e;1;2;3;2;2;2;1;1;1;;0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;1bMfPVtvYE_-K3oaqhLSbHAryRCDknTdp;0;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;16Jo4fGi7u4Q2CX2PSF6lBPJfwezVb3pp;0;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;19Y85jK4pft3BwOnwTlBNkkOvLJ3TLlZH;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;1XEftkLSl77BUS0s-hZ2vUKTmi1BHJwBw;0;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;1msFIBiIT7_3zNAl55E2O4_54eLKHAvFu;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;10_Vb3Xow_2qs62tKqFmzZZPLOppxQwIQ;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;14ZG6URjHgsHgSIe10FcW1K2Zw4aG8Qrp;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;1UG1s2sKluJaZz-vHErR4b7kKivP3_iCV;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A3KU8DC7HJOGCM;3RSDURM96AMHBL5HRJIBNR8VHXMYEH;19MqGK6tYvNAOdCh4dbHyfcCoKnaSgzNp;1;2;3;2;2;2;1;1;1;;0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;1pzY6eFjSzHmvXyipm6SfliSfn7NH4I_e;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;1bMfPVtvYE_-K3oaqhLSbHAryRCDknTdp;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;16Jo4fGi7u4Q2CX2PSF6lBPJfwezVb3pp;0;2;2;2;2;2;1;1;1;Accident;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;19Y85jK4pft3BwOnwTlBNkkOvLJ3TLlZH;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;1XEftkLSl77BUS0s-hZ2vUKTmi1BHJwBw;0;1;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;1msFIBiIT7_3zNAl55E2O4_54eLKHAvFu;1;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;10_Vb3Xow_2qs62tKqFmzZZPLOppxQwIQ;0;2;2;2;2;2;1;1;1;Accident;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;14ZG6URjHgsHgSIe10FcW1K2Zw4aG8Qrp;0;2;2;2;2;2;1;1;1;Accident;0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;1UG1s2sKluJaZz-vHErR4b7kKivP3_iCV;1;2;2;2;2;2;1;1;1;;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A11SX02CICZN85;3TMFV4NEP8EWDF0QZFENAKRTVMPW8I;19MqGK6tYvNAOdCh4dbHyfcCoKnaSgzNp;0;2;2;2;2;2;1;1;1;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;1pzY6eFjSzHmvXyipm6SfliSfn7NH4I_e;0;2;3;2;2;3;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;1bMfPVtvYE_-K3oaqhLSbHAryRCDknTdp;0;2;3;2;2;3;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;16Jo4fGi7u4Q2CX2PSF6lBPJfwezVb3pp;0;2;3;2;2;3;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;19Y85jK4pft3BwOnwTlBNkkOvLJ3TLlZH;0;2;3;2;2;3;2;5;1;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;1XEftkLSl77BUS0s-hZ2vUKTmi1BHJwBw;0;1;3;2;2;3;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;1msFIBiIT7_3zNAl55E2O4_54eLKHAvFu;1;2;3;2;2;3;2;5;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;10_Vb3Xow_2qs62tKqFmzZZPLOppxQwIQ;0;2;3;2;2;3;2;5;1;Accident;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;14ZG6URjHgsHgSIe10FcW1K2Zw4aG8Qrp;0;2;3;2;2;3;2;5;1;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;1UG1s2sKluJaZz-vHErR4b7kKivP3_iCV;0;2;3;2;2;3;2;5;1;Accident;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A353KETOEN0W8T;3URFVVM165IY57C8D5ZZ5G309FJZUP;19MqGK6tYvNAOdCh4dbHyfcCoKnaSgzNp;0;2;3;2;2;3;2;5;1;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;1pzY6eFjSzHmvXyipm6SfliSfn7NH4I_e;1;2;3;2;1;3;4;3;4;;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;1bMfPVtvYE_-K3oaqhLSbHAryRCDknTdp;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;16Jo4fGi7u4Q2CX2PSF6lBPJfwezVb3pp;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;19Y85jK4pft3BwOnwTlBNkkOvLJ3TLlZH;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;1XEftkLSl77BUS0s-hZ2vUKTmi1BHJwBw;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;1msFIBiIT7_3zNAl55E2O4_54eLKHAvFu;1;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;10_Vb3Xow_2qs62tKqFmzZZPLOppxQwIQ;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;14ZG6URjHgsHgSIe10FcW1K2Zw4aG8Qrp;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;1UG1s2sKluJaZz-vHErR4b7kKivP3_iCV;0;2;3;2;1;3;4;3;4;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A37WXDYYT7RCZ0;3UXUOQ9OKEXV6OS4O5QPEVY7SJF7AU;19MqGK6tYvNAOdCh4dbHyfcCoKnaSgzNp;0;2;3;2;1;3;4;3;4;;0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1KLiHNOIJ4w00dpRDWc4yUwJ4tJ34sk3n;1;2;1;2;2;1;2;3;3;;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1SjBzWC0G3EuO1cVR8gNUOL-xL_QNqFi2;0;2;1;2;2;1;2;3;3;Accident;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1BGD_mtOIg-vbhtIcvES2IDWl6s_Sc5wa;1;2;1;2;2;1;2;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1yknGXuck2eSd2YHeq6fP9s7kRVKHtRVp;1;2;1;2;2;1;2;3;3;;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1-ifdkyN6EgXxkpxEZdGJyHKSRMc1lUj6;1;2;1;2;2;1;2;3;3;;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1b_UNsSQ2w6rcOt0B7bVfp-3qGLLx61MZ;1;2;1;2;2;1;2;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1OG2sGYmRhys723L0ewjYGrwApyORZlKN;1;2;1;2;2;1;2;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1v5feHIm26a5sNO7Vmzq-FaCRSiz-Upjj;0;2;1;2;2;1;2;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;11n-LvKDGCM42X0hTU0jOn6svSuSM9QIA;0;2;1;2;2;1;2;3;3;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A3BMEVFSETVOUR;34J10VATJFYKIOGHWSR8VK3LAHBIQ6;1aZW_VChVqfPaLKr8OLO4QcSp3iHinkMu;0;2;1;2;2;1;2;3;3;Accident;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1KLiHNOIJ4w00dpRDWc4yUwJ4tJ34sk3n;1;2;2;2;2;2;1;1;1;;0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1SjBzWC0G3EuO1cVR8gNUOL-xL_QNqFi2;0;2;2;2;2;2;1;1;1;Accident;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1BGD_mtOIg-vbhtIcvES2IDWl6s_Sc5wa;0;2;2;2;2;2;1;1;1;;0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1yknGXuck2eSd2YHeq6fP9s7kRVKHtRVp;1;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1-ifdkyN6EgXxkpxEZdGJyHKSRMc1lUj6;1;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1b_UNsSQ2w6rcOt0B7bVfp-3qGLLx61MZ;1;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1OG2sGYmRhys723L0ewjYGrwApyORZlKN;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1v5feHIm26a5sNO7Vmzq-FaCRSiz-Upjj;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;11n-LvKDGCM42X0hTU0jOn6svSuSM9QIA;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A11SX02CICZN85;3CN4LGXD5XOZJJ8O2D6YE5W448QY49;1aZW_VChVqfPaLKr8OLO4QcSp3iHinkMu;0;2;2;2;2;2;1;1;1;;0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
